#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CWC22	DHX38	9606.ENSP00000387006	9606.ENSP00000268482	0	0.955	0	0	0.955
CWC22	EIF4A3	9606.ENSP00000387006	9606.ENSP00000269349	0	0.956	0.900	0	0.995
CWC22	TXNL4A	9606.ENSP00000387006	9606.ENSP00000269601	0	0	0.900	0	0.900
CWC22	SF3B4	9606.ENSP00000387006	9606.ENSP00000271628	0	0.919	0.900	0	0.991
CWC22	SDE2	9606.ENSP00000387006	9606.ENSP00000272091	0	0.837	0	0	0.837
CWC22	SNRPG	9606.ENSP00000387006	9606.ENSP00000272348	0	0.906	0.900	0	0.990
CWC22	ISY1	9606.ENSP00000387006	9606.ENSP00000273541	0	0.884	0.900	0	0.987
CWC22	ZMAT2	9606.ENSP00000387006	9606.ENSP00000274712	0	0	0.900	0	0.900
CWC22	SNIP1	9606.ENSP00000387006	9606.ENSP00000296215	0	0.938	0.900	0	0.993
CWC22	SLU7	9606.ENSP00000387006	9606.ENSP00000297151	0	0.917	0	0	0.917
CWC22	SNRPD1	9606.ENSP00000387006	9606.ENSP00000300413	0	0.906	0.900	0	0.990
CWC22	SRRM2	9606.ENSP00000387006	9606.ENSP00000301740	0	0.901	0.900	0	0.989
CWC22	LSM3	9606.ENSP00000387006	9606.ENSP00000302160	0	0	0.900	0	0.900
CWC22	SF3B3	9606.ENSP00000387006	9606.ENSP00000305790	0	0.919	0.900	0	0.991
CWC22	SART1	9606.ENSP00000387006	9606.ENSP00000310448	0	0	0.900	0	0.900
CWC22	PRPF3	9606.ENSP00000387006	9606.ENSP00000315379	0	0.241	0.900	0	0.920
CWC22	SNRNP200	9606.ENSP00000387006	9606.ENSP00000317123	0	0.985	0.900	0	0.998
CWC22	SF3B2	9606.ENSP00000387006	9606.ENSP00000318861	0	0.906	0.900	0	0.990
CWC22	MAGOHB	9606.ENSP00000387006	9606.ENSP00000319240	0	0.800	0.900	0	0.979
CWC22	PRPF31	9606.ENSP00000387006	9606.ENSP00000324122	0	0	0.900	0	0.900
CWC22	SRRM1	9606.ENSP00000387006	9606.ENSP00000326261	0	0.800	0	0	0.800
CWC22	SF3B1	9606.ENSP00000387006	9606.ENSP00000335321	0	0.944	0.900	0	0.994
CWC22	RBMX2	9606.ENSP00000387006	9606.ENSP00000339090	0	0.919	0.900	0	0.991
CWC22	SNRPD2	9606.ENSP00000387006	9606.ENSP00000342374	0	0.907	0.900	0	0.990
CWC22	XAB2	9606.ENSP00000387006	9606.ENSP00000351137	0	0.955	0.900	0	0.995
CWC22	SF3B5	9606.ENSP00000387006	9606.ENSP00000356541	0	0.906	0.900	0	0.990
CWC22	RNF113A	9606.ENSP00000387006	9606.ENSP00000360497	0	0.874	0.900	0	0.986
CWC22	MAGOH	9606.ENSP00000387006	9606.ENSP00000360525	0	0.848	0	0	0.848
CWC22	PPIE	9606.ENSP00000387006	9606.ENSP00000361918	0	0.174	0.900	0	0.913
CWC22	SF3A3	9606.ENSP00000387006	9606.ENSP00000362110	0	0.800	0.900	0	0.979
CWC22	PPIL1	9606.ENSP00000387006	9606.ENSP00000362803	0	0.827	0.900	0	0.982
CWC22	PRPF4	9606.ENSP00000387006	9606.ENSP00000363313	0	0	0.900	0	0.900
CWC22	LSM2	9606.ENSP00000387006	9606.ENSP00000364813	0	0.227	0.900	0	0.919
CWC22	DHX16	9606.ENSP00000387006	9606.ENSP00000365625	0	0.955	0.900	0	0.995
CWC22	PRPF18	9606.ENSP00000387006	9606.ENSP00000367835	0	0.702	0	0	0.702
CWC22	WBP4	9606.ENSP00000387006	9606.ENSP00000368801	0	0	0.900	0	0.900
CWC22	CWC27	9606.ENSP00000387006	9606.ENSP00000370460	0	0.919	0.900	0	0.991
CWC22	SMU1	9606.ENSP00000387006	9606.ENSP00000380336	0	0	0.900	0	0.900
CWC22	NHP2L1	9606.ENSP00000387006	9606.ENSP00000383949	0	0	0.900	0	0.900
CWC22	LSM4	9606.ENSP00000387006	9606.ENSP00000469468	0	0	0.900	0	0.900
CWC22	IK	9606.ENSP00000387006	9606.ENSP00000396301	0	0	0.900	0	0.900
CWC22	LSM5	9606.ENSP00000387006	9606.ENSP00000410758	0	0.227	0.900	0	0.919
CWC22	LSM6	9606.ENSP00000387006	9606.ENSP00000422392	0	0.227	0.900	0	0.919
CWC22	RBM8A	9606.ENSP00000387006	9606.ENSP00000463058	0	0.800	0.900	0	0.979
CWC22	ISY1-RAB43	9606.ENSP00000387006	9606.ENSP00000411822	0	0.884	0.900	0	0.987
CWC22	CWC25	9606.ENSP00000387006	9606.ENSP00000478070	0	0.910	0.900	0	0.990
CWC22	SNRPE	9606.ENSP00000387006	9606.ENSP00000400591	0	0.919	0.900	0	0.991
CWC22	SNRPB	9606.ENSP00000387006	9606.ENSP00000412566	0	0.943	0.900	0	0.994
CWC22	PLRG1	9606.ENSP00000387006	9606.ENSP00000424417	0	0.955	0.900	0	0.995
CWC22	EFTUD2	9606.ENSP00000387006	9606.ENSP00000392094	0	0.986	0.900	0	0.998
CWC22	PRPF8	9606.ENSP00000387006	9606.ENSP00000460348	0	0.986	0.900	0	0.998
CWC25	RBM22	9606.ENSP00000478070	9606.ENSP00000199814	0	0.912	0.540	0	0.958
CWC25	SNRPD3	9606.ENSP00000478070	9606.ENSP00000215829	0	0.906	0	0	0.906
CWC25	PRPF19	9606.ENSP00000478070	9606.ENSP00000227524	0	0.986	0.540	0	0.993
CWC25	SYF2	9606.ENSP00000478070	9606.ENSP00000236273	0	0.908	0	0	0.908
CWC25	SNRPB2	9606.ENSP00000478070	9606.ENSP00000246071	0	0.871	0	0	0.871
CWC25	SNRPA1	9606.ENSP00000478070	9606.ENSP00000254193	0	0.955	0	0	0.955
CWC25	PPIG	9606.ENSP00000478070	9606.ENSP00000260970	0	0.800	0	0	0.800
CWC25	SNW1	9606.ENSP00000478070	9606.ENSP00000261531	0	0.906	0	0	0.906
CWC25	SNRNP40	9606.ENSP00000478070	9606.ENSP00000263694	0	0.800	0	0	0.800
CWC25	SNRPF	9606.ENSP00000478070	9606.ENSP00000266735	0	0.906	0	0	0.906
CWC25	DHX38	9606.ENSP00000478070	9606.ENSP00000268482	0	0.955	0	0	0.955
CWC25	EIF4A3	9606.ENSP00000478070	9606.ENSP00000269349	0	0.800	0.900	0	0.979
CWC25	SNRPG	9606.ENSP00000478070	9606.ENSP00000272348	0	0.906	0	0	0.906
CWC25	ISY1	9606.ENSP00000478070	9606.ENSP00000273541	0	0.906	0.900	0	0.990
CWC25	SRRM2	9606.ENSP00000478070	9606.ENSP00000301740	0	0.868	0	0	0.868
CWC25	SNRNP200	9606.ENSP00000478070	9606.ENSP00000317123	0	0.906	0.900	0	0.990
CWC25	MAGOHB	9606.ENSP00000478070	9606.ENSP00000319240	0	0.800	0.900	0	0.979
CWC25	SNRPD2	9606.ENSP00000478070	9606.ENSP00000342374	0	0.906	0	0	0.906
CWC25	XAB2	9606.ENSP00000478070	9606.ENSP00000351137	0	0.919	0	0	0.919
CWC25	PPIL1	9606.ENSP00000478070	9606.ENSP00000362803	0	0.800	0	0	0.800
CWC25	EFTUD2	9606.ENSP00000478070	9606.ENSP00000392094	0	0.941	0	0	0.941
CWC25	SNRPE	9606.ENSP00000478070	9606.ENSP00000400591	0	0.906	0	0	0.906
CWC25	ISY1-RAB43	9606.ENSP00000478070	9606.ENSP00000411822	0	0.906	0.900	0	0.990
CWC25	SNRPB	9606.ENSP00000478070	9606.ENSP00000412566	0	0.943	0	0	0.943
CWC25	PLRG1	9606.ENSP00000478070	9606.ENSP00000424417	0	0.912	0	0	0.912
CWC25	PRPF8	9606.ENSP00000478070	9606.ENSP00000460348	0	0.941	0.900	0	0.993
CWC25	RBM8A	9606.ENSP00000478070	9606.ENSP00000463058	0	0.800	0.900	0	0.979
CWC27	RBM22	9606.ENSP00000370460	9606.ENSP00000199814	0	0.906	0	0	0.906
CWC27	SF3A1	9606.ENSP00000370460	9606.ENSP00000215793	0	0.813	0.900	0	0.980
CWC27	SNRPD3	9606.ENSP00000370460	9606.ENSP00000215829	0	0.933	0.900	0	0.993
CWC27	PHF5A	9606.ENSP00000370460	9606.ENSP00000216252	0	0.906	0.900	0	0.990
CWC27	SF3A2	9606.ENSP00000370460	9606.ENSP00000221494	0	0.906	0.900	0	0.990
CWC27	PRPF19	9606.ENSP00000370460	9606.ENSP00000227524	0	0.974	0	0	0.974
CWC27	SF3B6	9606.ENSP00000370460	9606.ENSP00000233468	0	0.800	0	0	0.800
CWC27	SNRPB2	9606.ENSP00000370460	9606.ENSP00000246071	0	0.822	0.900	0	0.981
CWC27	LSM8	9606.ENSP00000370460	9606.ENSP00000249299	0	0	0.900	0	0.900
CWC27	LSM7	9606.ENSP00000370460	9606.ENSP00000252622	0	0	0.900	0	0.900
CWC27	SNRPA1	9606.ENSP00000370460	9606.ENSP00000254193	0	0.844	0.900	0	0.983
CWC27	PRPF38A	9606.ENSP00000370460	9606.ENSP00000257181	0	0	0.900	0	0.900
CWC27	SNW1	9606.ENSP00000370460	9606.ENSP00000261531	0	0.977	0	0	0.977
CWC27	SNRNP40	9606.ENSP00000370460	9606.ENSP00000263694	0	0.824	0	0	0.824
CWC27	PRPF6	9606.ENSP00000370460	9606.ENSP00000266079	0	0	0.900	0	0.900
CWC27	SNRPF	9606.ENSP00000370460	9606.ENSP00000266735	0	0.906	0.900	0	0.990
CWC27	MFAP1	9606.ENSP00000370460	9606.ENSP00000267812	0	0	0.900	0	0.900
CWC27	EIF4A3	9606.ENSP00000370460	9606.ENSP00000269349	0	0.843	0	0	0.843
CWC27	TXNL4A	9606.ENSP00000370460	9606.ENSP00000269601	0	0	0.900	0	0.900
CWC27	SF3B4	9606.ENSP00000370460	9606.ENSP00000271628	0	0.906	0.900	0	0.990
CWC27	SNRPG	9606.ENSP00000370460	9606.ENSP00000272348	0	0.928	0.900	0	0.992
CWC27	ZMAT2	9606.ENSP00000370460	9606.ENSP00000274712	0	0	0.900	0	0.900
CWC27	SNIP1	9606.ENSP00000370460	9606.ENSP00000296215	0	0.919	0.900	0	0.991
CWC27	SNRPD1	9606.ENSP00000370460	9606.ENSP00000300413	0	0.788	0.900	0	0.977
CWC27	SRRM2	9606.ENSP00000370460	9606.ENSP00000301740	0	0.873	0.900	0	0.986
CWC27	LSM3	9606.ENSP00000370460	9606.ENSP00000302160	0	0.347	0.900	0	0.931
CWC27	SF3B3	9606.ENSP00000370460	9606.ENSP00000305790	0	0.933	0.900	0	0.993
CWC27	SART1	9606.ENSP00000370460	9606.ENSP00000310448	0	0	0.900	0	0.900
CWC27	PRPF3	9606.ENSP00000370460	9606.ENSP00000315379	0	0	0.900	0	0.900
CWC27	SNRNP200	9606.ENSP00000370460	9606.ENSP00000317123	0	0.940	0.900	0	0.993
CWC27	SF3B2	9606.ENSP00000370460	9606.ENSP00000318861	0	0.906	0.900	0	0.990
CWC27	MAGOHB	9606.ENSP00000370460	9606.ENSP00000319240	0	0.233	0.900	0	0.920
CWC27	LSM10	9606.ENSP00000370460	9606.ENSP00000319341	0	0.702	0	0	0.702
CWC27	PRPF31	9606.ENSP00000370460	9606.ENSP00000324122	0	0	0.900	0	0.900
CWC27	SRRM1	9606.ENSP00000370460	9606.ENSP00000326261	0	0.811	0	0	0.811
CWC27	SF3B1	9606.ENSP00000370460	9606.ENSP00000335321	0	0.933	0.900	0	0.993
CWC27	RBMX2	9606.ENSP00000370460	9606.ENSP00000339090	0	0.919	0.900	0	0.991
CWC27	SNRPD2	9606.ENSP00000370460	9606.ENSP00000342374	0	0.931	0.900	0	0.992
CWC27	XAB2	9606.ENSP00000370460	9606.ENSP00000351137	0	0.826	0	0	0.826
CWC27	SF3B5	9606.ENSP00000370460	9606.ENSP00000356541	0	0.906	0.900	0	0.990
CWC27	RNF113A	9606.ENSP00000370460	9606.ENSP00000360497	0	0.873	0.900	0	0.986
CWC27	SF3A3	9606.ENSP00000370460	9606.ENSP00000362110	0	0.811	0.900	0	0.980
CWC27	PPIL1	9606.ENSP00000370460	9606.ENSP00000362803	0	0.800	0	0	0.800
CWC27	PRPF4	9606.ENSP00000370460	9606.ENSP00000363313	0	0	0.900	0	0.900
CWC27	LSM2	9606.ENSP00000370460	9606.ENSP00000364813	0	0.724	0.900	0	0.971
CWC27	DHX16	9606.ENSP00000370460	9606.ENSP00000365625	0	0.955	0.900	0	0.995
CWC27	WBP4	9606.ENSP00000370460	9606.ENSP00000368801	0	0	0.900	0	0.900
CWC27	ISY1-RAB43	9606.ENSP00000370460	9606.ENSP00000411822	0	0.800	0	0	0.800
CWC27	LSM4	9606.ENSP00000370460	9606.ENSP00000469468	0	0	0.900	0	0.900
CWC27	IK	9606.ENSP00000370460	9606.ENSP00000396301	0	0	0.900	0	0.900
CWC27	SMU1	9606.ENSP00000370460	9606.ENSP00000380336	0	0	0.900	0	0.900
CWC27	NHP2L1	9606.ENSP00000370460	9606.ENSP00000383949	0	0.057	0.900	0	0.901
CWC27	LSM5	9606.ENSP00000370460	9606.ENSP00000410758	0	0.172	0.900	0	0.913
CWC27	PLRG1	9606.ENSP00000370460	9606.ENSP00000424417	0	0.933	0	0	0.933
CWC27	LSM6	9606.ENSP00000370460	9606.ENSP00000422392	0	0.718	0.900	0	0.970
CWC27	SNRPE	9606.ENSP00000370460	9606.ENSP00000400591	0	0.906	0.900	0	0.990
CWC27	EFTUD2	9606.ENSP00000370460	9606.ENSP00000392094	0	0.933	0.900	0	0.993
CWC27	SNRPB	9606.ENSP00000370460	9606.ENSP00000412566	0	0.934	0.900	0	0.993
CWC27	PRPF8	9606.ENSP00000370460	9606.ENSP00000460348	0	0.933	0.900	0	0.993
CWF19L2	RBM22	9606.ENSP00000282251	9606.ENSP00000199814	0	0.800	0	0	0.800
CWF19L2	SNRPD3	9606.ENSP00000282251	9606.ENSP00000215829	0	0.905	0	0	0.905
CWF19L2	PRPF19	9606.ENSP00000282251	9606.ENSP00000227524	0	0.981	0	0	0.981
CWF19L2	SYF2	9606.ENSP00000282251	9606.ENSP00000236273	0	0.923	0.540	0	0.963
CWF19L2	SNRPB2	9606.ENSP00000282251	9606.ENSP00000246071	0	0.864	0	0	0.864
CWF19L2	SNRPA1	9606.ENSP00000282251	9606.ENSP00000254193	0	0.976	0	0	0.976
CWF19L2	SNW1	9606.ENSP00000282251	9606.ENSP00000261531	0	0.919	0	0	0.919
CWF19L2	SNRNP40	9606.ENSP00000282251	9606.ENSP00000263694	0	0.913	0	0	0.913
CWF19L2	SNRPF	9606.ENSP00000282251	9606.ENSP00000266735	0	0.931	0	0	0.931
CWF19L2	SNRPG	9606.ENSP00000282251	9606.ENSP00000272348	0	0.942	0	0	0.942
CWF19L2	PPIE	9606.ENSP00000282251	9606.ENSP00000361918	0	0.720	0	0	0.720
CWF19L2	DHX15	9606.ENSP00000282251	9606.ENSP00000336741	0	0.800	0	0	0.800
CWF19L2	SNRPB	9606.ENSP00000282251	9606.ENSP00000412566	0	0.871	0	0	0.871
CWF19L2	XAB2	9606.ENSP00000282251	9606.ENSP00000351137	0	0.800	0.540	0	0.904
CWF19L2	PRPF8	9606.ENSP00000282251	9606.ENSP00000460348	0	0.905	0	0	0.905
CWF19L2	SNRPD2	9606.ENSP00000282251	9606.ENSP00000342374	0	0.905	0	0	0.905
CWF19L2	PPIL1	9606.ENSP00000282251	9606.ENSP00000362803	0	0.905	0	0	0.905
CWF19L2	PLRG1	9606.ENSP00000282251	9606.ENSP00000424417	0	0.927	0	0	0.927
CWF19L2	SNRPE	9606.ENSP00000282251	9606.ENSP00000400591	0	0.929	0	0	0.929
CWF19L2	EFTUD2	9606.ENSP00000282251	9606.ENSP00000392094	0	0.966	0	0	0.966
CXXC1	SETD1A	9606.ENSP00000390475	9606.ENSP00000262519	0	0.858	0.900	0	0.985
CXXC1	RBBP5	9606.ENSP00000390475	9606.ENSP00000264515	0	0.900	0.900	0	0.989
CXXC1	WDR82	9606.ENSP00000390475	9606.ENSP00000296490	0	0.669	0.900	0	0.965
CXXC1	DPY30	9606.ENSP00000390475	9606.ENSP00000345837	0	0.834	0.900	0	0.982
CXXC1	WDR5	9606.ENSP00000390475	9606.ENSP00000351446	0	0.783	0.900	0	0.977
CXXC1	SETD1B	9606.ENSP00000390475	9606.ENSP00000442924	0	0.860	0.900	0	0.985
CYFIP1	NCKAP1	9606.ENSP00000481038	9606.ENSP00000354251	0	0.986	0.720	0	0.996
CYFIP1	WASF1	9606.ENSP00000481038	9606.ENSP00000376368	0	0.966	0.720	0	0.990
CYFIP2	NCKAP1	9606.ENSP00000444645	9606.ENSP00000354251	0	0.944	0.900	0	0.994
CYFIP2	WASF1	9606.ENSP00000444645	9606.ENSP00000376368	0	0.842	0.900	0	0.983
DCAF15	RBX1	9606.ENSP00000254337	9606.ENSP00000216225	0	0	0.900	0	0.900
DCAF15	RBM39	9606.ENSP00000254337	9606.ENSP00000253363	0	0.847	0	0	0.847
DCAF15	DDB2	9606.ENSP00000254337	9606.ENSP00000256996	0	0	0.900	0	0.900
DCAF15	WDR42A	9606.ENSP00000254337	9606.ENSP00000357052	0	0	0.900	0	0.900
DCAF15	DCAF5	9606.ENSP00000254337	9606.ENSP00000341351	0	0	0.900	0	0.900
DCAF15	ERCC8	9606.ENSP00000254337	9606.ENSP00000265038	0	0	0.900	0	0.900
DCAF15	DCAF6	9606.ENSP00000254337	9606.ENSP00000356814	0	0	0.900	0	0.900
DCAF15	DCAF4	9606.ENSP00000254337	9606.ENSP00000351147	0	0.114	0.900	0	0.907
DCAF15	VPRBP	9606.ENSP00000254337	9606.ENSP00000393183	0	0.114	0.900	0	0.907
DCAF15	DDA1	9606.ENSP00000254337	9606.ENSP00000352928	0	0.853	0.900	0	0.984
DCAF15	DDB1	9606.ENSP00000254337	9606.ENSP00000301764	0	0.892	0.900	0	0.988
DCAF4	RBX1	9606.ENSP00000351147	9606.ENSP00000216225	0	0	0.900	0	0.900
DCAF4	DDB2	9606.ENSP00000351147	9606.ENSP00000256996	0	0	0.900	0	0.900
DCAF4	ERCC8	9606.ENSP00000351147	9606.ENSP00000265038	0	0	0.900	0	0.900
DCAF4	DDB1	9606.ENSP00000351147	9606.ENSP00000301764	0	0.940	0.900	0	0.993
DCAF4	DCAF5	9606.ENSP00000351147	9606.ENSP00000341351	0	0.044	0.900	0	0.900
DCAF4	DCAF6	9606.ENSP00000351147	9606.ENSP00000356814	0	0	0.900	0	0.900
DCAF4	DDA1	9606.ENSP00000351147	9606.ENSP00000352928	0	0	0.900	0	0.900
DCAF4	VPRBP	9606.ENSP00000351147	9606.ENSP00000393183	0	0	0.900	0	0.900
DCAF4	WDR42A	9606.ENSP00000351147	9606.ENSP00000357052	0	0	0.900	0	0.900
DCAF5	RBX1	9606.ENSP00000341351	9606.ENSP00000216225	0	0	0.900	0	0.900
DCAF5	DDB2	9606.ENSP00000341351	9606.ENSP00000256996	0	0	0.900	0	0.900
DCAF5	ERCC8	9606.ENSP00000341351	9606.ENSP00000265038	0	0	0.900	0	0.900
DCAF5	DDB1	9606.ENSP00000341351	9606.ENSP00000301764	0	0.937	0.900	0	0.993
DCAF5	DCAF6	9606.ENSP00000341351	9606.ENSP00000356814	0	0	0.900	0	0.900
DCAF5	VPRBP	9606.ENSP00000341351	9606.ENSP00000393183	0	0	0.900	0	0.900
DCAF5	WDR42A	9606.ENSP00000341351	9606.ENSP00000357052	0	0	0.900	0	0.900
DCAF5	DDA1	9606.ENSP00000341351	9606.ENSP00000352928	0	0.554	0.900	0	0.953
DCAF6	RBX1	9606.ENSP00000356814	9606.ENSP00000216225	0	0.117	0.900	0	0.907
DCAF6	DDB2	9606.ENSP00000356814	9606.ENSP00000256996	0	0	0.900	0	0.900
DCAF6	ERCC8	9606.ENSP00000356814	9606.ENSP00000265038	0	0	0.900	0	0.900
DCAF6	DDB1	9606.ENSP00000356814	9606.ENSP00000301764	0	0.947	0.900	0	0.994
DCAF6	DDA1	9606.ENSP00000356814	9606.ENSP00000352928	0	0.434	0.900	0	0.941
DCAF6	VPRBP	9606.ENSP00000356814	9606.ENSP00000393183	0	0	0.900	0	0.900
DCAF6	WDR42A	9606.ENSP00000356814	9606.ENSP00000357052	0	0.101	0.900	0	0.906
DDA1	RBX1	9606.ENSP00000352928	9606.ENSP00000216225	0	0.270	0.900	0	0.923
DDA1	RBM39	9606.ENSP00000352928	9606.ENSP00000253363	0	0.800	0	0	0.800
DDA1	DDB2	9606.ENSP00000352928	9606.ENSP00000256996	0	0.677	0.900	0	0.966
DDA1	ERCC8	9606.ENSP00000352928	9606.ENSP00000265038	0	0.483	0.900	0	0.946
DDA1	DDB1	9606.ENSP00000352928	9606.ENSP00000301764	0	0.964	0.900	0	0.996
DDA1	WDR42A	9606.ENSP00000352928	9606.ENSP00000357052	0	0.516	0.900	0	0.949
DDA1	VPRBP	9606.ENSP00000352928	9606.ENSP00000393183	0	0.769	0.900	0	0.975
DDB1	RBX1	9606.ENSP00000301764	9606.ENSP00000216225	0	0.947	0.900	0	0.994
DDB1	RBM39	9606.ENSP00000301764	9606.ENSP00000253363	0	0.800	0	0	0.800
DDB1	DDB2	9606.ENSP00000301764	9606.ENSP00000256996	0	0.955	0.900	0	0.995
DDB1	ERCC8	9606.ENSP00000301764	9606.ENSP00000265038	0	0.953	0.900	0	0.995
DDB1	POLR2J	9606.ENSP00000301764	9606.ENSP00000292614	0	0.462	0.600	0	0.775
DDB1	POLR2A	9606.ENSP00000301764	9606.ENSP00000480158	0	0.287	0.600	0	0.702
DDB1	GPS1	9606.ENSP00000301764	9606.ENSP00000376167	0	0.809	0.600	0	0.920
DDB1	WDR5	9606.ENSP00000301764	9606.ENSP00000351446	0	0.484	0.600	0	0.785
DDB1	WDR42A	9606.ENSP00000301764	9606.ENSP00000357052	0	0.947	0.900	0	0.994
DDB1	VPRBP	9606.ENSP00000301764	9606.ENSP00000393183	0	0.955	0.900	0	0.995
DDB2	RBX1	9606.ENSP00000256996	9606.ENSP00000216225	0	0.693	0.900	0	0.968
DDB2	GPS1	9606.ENSP00000256996	9606.ENSP00000376167	0	0.718	0.600	0	0.882
DDB2	WDR42A	9606.ENSP00000256996	9606.ENSP00000357052	0	0	0.900	0	0.900
DDB2	VPRBP	9606.ENSP00000256996	9606.ENSP00000393183	0	0	0.900	0	0.900
DDB2	ERCC8	9606.ENSP00000256996	9606.ENSP00000265038	0	0.270	0.900	0	0.923
DDX17	SF1	9606.ENSP00000380033	9606.ENSP00000366604	0	0.732	0	0	0.732
DDX23	SF3A1	9606.ENSP00000310723	9606.ENSP00000215793	0	0.804	0	0	0.804
DDX23	SNRPD3	9606.ENSP00000310723	9606.ENSP00000215829	0	0.919	0.900	0	0.991
DDX23	PHF5A	9606.ENSP00000310723	9606.ENSP00000216252	0	0.861	0	0	0.861
DDX23	SF3A2	9606.ENSP00000310723	9606.ENSP00000221494	0	0.916	0	0	0.916
DDX23	SF3B6	9606.ENSP00000310723	9606.ENSP00000233468	0	0.810	0	0	0.810
DDX23	SNRPA	9606.ENSP00000310723	9606.ENSP00000243563	0	0.807	0	0	0.807
DDX23	SNRPC	9606.ENSP00000310723	9606.ENSP00000244520	0	0.919	0	0	0.919
DDX23	SNRPB2	9606.ENSP00000310723	9606.ENSP00000246071	0	0.807	0	0	0.807
DDX23	LSM8	9606.ENSP00000310723	9606.ENSP00000249299	0	0.818	0.900	0	0.981
DDX23	LSM7	9606.ENSP00000310723	9606.ENSP00000252622	0	0.828	0.900	0	0.982
DDX23	SNRPA1	9606.ENSP00000310723	9606.ENSP00000254193	0	0.810	0	0	0.810
DDX23	SNRNP40	9606.ENSP00000310723	9606.ENSP00000263694	0	0.937	0.800	0	0.986
DDX23	PRPF6	9606.ENSP00000310723	9606.ENSP00000266079	0	0.947	0.800	0	0.988
DDX23	SNRPF	9606.ENSP00000310723	9606.ENSP00000266735	0	0.949	0.900	0	0.994
DDX23	TXNL4A	9606.ENSP00000310723	9606.ENSP00000269601	0	0.938	0.900	0	0.993
DDX23	SF3B4	9606.ENSP00000310723	9606.ENSP00000271628	0	0.810	0	0	0.810
DDX23	SNRPG	9606.ENSP00000310723	9606.ENSP00000272348	0	0.948	0.900	0	0.994
DDX23	SNRPD1	9606.ENSP00000310723	9606.ENSP00000300413	0	0.854	0.900	0	0.984
DDX23	LSM3	9606.ENSP00000310723	9606.ENSP00000302160	0	0.813	0.900	0	0.980
DDX23	SF3B3	9606.ENSP00000310723	9606.ENSP00000305790	0	0.830	0	0	0.830
DDX23	PPIH	9606.ENSP00000310723	9606.ENSP00000306614	0	0.095	0.720	0	0.735
DDX23	SART1	9606.ENSP00000310723	9606.ENSP00000310448	0	0.942	0.600	0	0.975
DDX23	RSRC1	9606.ENSP00000310723	9606.ENSP00000481697	0	0.743	0	0	0.743
DDX23	SF3B5	9606.ENSP00000310723	9606.ENSP00000356541	0	0.800	0	0	0.800
DDX23	SF3B2	9606.ENSP00000310723	9606.ENSP00000318861	0	0.810	0	0	0.810
DDX23	SF3A3	9606.ENSP00000310723	9606.ENSP00000362110	0	0.850	0	0	0.850
DDX23	PRPF4B	9606.ENSP00000310723	9606.ENSP00000337194	0	0.860	0	0	0.860
DDX23	SF3B1	9606.ENSP00000310723	9606.ENSP00000335321	0	0.840	0	0	0.840
DDX23	SNRNP70	9606.ENSP00000310723	9606.ENSP00000472998	0	0.914	0	0	0.914
DDX23	LSM6	9606.ENSP00000310723	9606.ENSP00000422392	0	0.822	0.900	0	0.981
DDX23	NHP2L1	9606.ENSP00000310723	9606.ENSP00000383949	0	0.835	0.900	0	0.982
DDX23	PRPF4	9606.ENSP00000310723	9606.ENSP00000363313	0	0.942	0.720	0	0.983
DDX23	USP39	9606.ENSP00000310723	9606.ENSP00000312981	0	0.851	0.900	0	0.984
DDX23	SNRPB	9606.ENSP00000310723	9606.ENSP00000412566	0	0.871	0.900	0	0.986
DDX23	LSM2	9606.ENSP00000310723	9606.ENSP00000364813	0	0.890	0.900	0	0.988
DDX23	LSM4	9606.ENSP00000310723	9606.ENSP00000469468	0	0.894	0.900	0	0.988
DDX23	LSM5	9606.ENSP00000310723	9606.ENSP00000410758	0	0.894	0.900	0	0.988
DDX23	SNRNP200	9606.ENSP00000310723	9606.ENSP00000317123	0	0.943	0.800	0	0.988
DDX23	EFTUD2	9606.ENSP00000310723	9606.ENSP00000392094	0	0.952	0.800	0	0.990
DDX23	PRPF3	9606.ENSP00000310723	9606.ENSP00000315379	0	0.942	0.900	0	0.993
DDX23	PRPF31	9606.ENSP00000310723	9606.ENSP00000324122	0	0.947	0.900	0	0.994
DDX23	PRPF8	9606.ENSP00000310723	9606.ENSP00000460348	0	0.981	0.800	0	0.996
DDX23	SNRPE	9606.ENSP00000310723	9606.ENSP00000400591	0	0.956	0.900	0	0.995
DDX23	SNRPD2	9606.ENSP00000310723	9606.ENSP00000342374	0	0.971	0.900	0	0.997
DDX39A	DDX39B	9606.ENSP00000242776	9606.ENSP00000379475	0	0.719	0	0	0.719
DDX39A	MAGOH	9606.ENSP00000242776	9606.ENSP00000360525	0	0.372	0.600	0	0.738
DDX39A	THOC5	9606.ENSP00000242776	9606.ENSP00000420306	0	0.548	0.600	0	0.811
DDX39A	POLDIP3	9606.ENSP00000242776	9606.ENSP00000397927	0	0.424	0.600	0	0.759
DDX39A	THOC7	9606.ENSP00000242776	9606.ENSP00000295899	0	0.547	0.600	0	0.811
DDX39A	EIF4A3	9606.ENSP00000242776	9606.ENSP00000269349	0	0.407	0.600	0	0.752
DDX39A	THOC1	9606.ENSP00000242776	9606.ENSP00000261600	0	0.559	0.600	0	0.816
DDX39A	THOC2	9606.ENSP00000242776	9606.ENSP00000245838	0	0.850	0.600	0	0.937
